54,1
32,111,273,54,1
34,111,277,54,1
36,111,284,54,1
38,111,288,54,1
40,111,298,54,1
42,111,304,54,1
44,111,315,54,1
46,111,324,54,1
48,111,322,54,1
50,111,314,54,1
52,111,304,54,1
54,111,296,54,1
56,111,289,54,1
58,111,286,53,1
60,111,278,54,1
62,111,272,54,1
64,111,266,54,1
66,111,261,53,1
68,111,257,54,1
70,111,254,54,1
72,111,250,54,1
74,111,247,54,1
76,111,243,54,1
78,111,242,54,1
80,111,238,54,1
82,111,236,54,1
84,111,235,54,1
86,111,233,54,1
88,111,232,54,1
90,111,231,54,1
92,111,230,54,1
94,111,230,54,1
96,111,230,54,1
98,111,230,54,1
100,111,231,54,1
102,111,231,54,1
104,111,232,54,1
106,111,233,54,1
108,111,235,54,1
110,111,237,54,1
112,111,239,54,1
114,111,241,54,1
116,111,245,54,1
118,111,248,54,1
120,111,253,54,1
122,111,256,53,1
124,111,249,54,1
126,111,223,54,1
128,111,59,54,1
130,111,52,54,1
132,111,51,54,1
134,111,50,54,1
136,111,49,53,1
138,111,49,53,1
140,111,50,53,1
142,111,51,53,1
144,111,57,53,1
146,111,58,53,1
148,111,59,53,1
150,111,60,53,1
152,111,64,53,1
154,111,71,53,1
156,111,128,53,1
158,111,126,53,1
160,111,124,53,1
162,111,123,53,1
164,111,120,53,1
166,111,118,53,1
168,111,92,53,1
170,111,81,53,1
172,111,81,53,1
174,111,80,53,1
1742,111,317,53,1
40,111,305,54,1
38,111,298,53,1
36,111,289,54,1
34,111,283,54,1
32,111,277,53,1
30,111,274,53,1
28,111,272,54,1
26,111,265,53,1
24,111,260,53,1
22,111,256,54,1
20,111,252,53,1
18,111,250,53,1
16,111,246,53,1
14,111,240,53,1
12,111,233,53,1
10,111,257,54,1
8,111,266,53,1
6,111,261,53,1
4,111,262,53,1
2,111,265,53,1
0,111,262,53,1
2,111,257,53,1
4,111,264,53,1
6,111,265,54,1
8,111,259,53,1
10,111,263,53,1
12,111,266,53,1
14,111,246,53,1
16,111,236,53,1
18,111,244,53,1
20,111,248,53,1
22,111,250,53,1
24,111,255,53,1
26,111,258,53,1
28,111,264,54,1
30,111,266,54,1
32,111,274,54,1
34,111,276,54,1
36,111,285,53,1
38,111,287,54,1
40,111,297,54,1
42,111,304,53,1
44,111,315,53,1
46,111,324,53,1
48,111,325,53,1
50,111,316,53,1
52,111,304,53,1
54,111,298,53,1
56,111,289,53,1
58,111,285,53,1
60,111,276,53,1
62,111,271,54,1
64,111,264,53,1
66,111,262,53,1
68,111,256,53,1
70,111,254,54,1
72,111,251,53,1
74,111,248,53,1
76,111,244,54,1
78,111,242,54,1
80,111,238,54,1
82,111,237,53,1
84,111,234,53,1
86,111,233,53,1
88,111,232,53,1
90,111,231,53,1
92,111,230,53,1
94,111,230,53,1
96,111,230,54,1
98,111,230,53,1
100,111,231,53,1
102,111,231,53,1
104,111,233,53,1
106,111,233,53,1
108,111,234,53,1
110,111,237,53,1
112,111,239,54,1
114,111,237,54,1
116,111,239,54,1
118,111,176,54,1
120,111,162,54,1
122,111,170,54,1
124,111,240,54,1
126,111,237,54,1
128,111,220,54,1
130,111,206,54,1
132,111,198,53,1
134,111,202,53,1
136,111,249,53,1
138,111,259,53,1
140,111,265,54,1
142,111,281,54,1
144,111,333,54,1
146,111,358,53,1
148,111,178,54,1
150,111,140,54,1
152,111,135,54,1
154,111,132,54,1
156,111,129,53,1
158,111,126,53,1
160,111,123,53,1
162,111,122,54,1
164,111,120,54,1
166,111,119,54,1
168,111,117,54,1
170,111,116,54,1
172,111,115,54,1
174,111,115,54,1
176,111,114,54,1
178,111,114,54,1
180,111,113,54,1
178,111,112,54,1
176,111,99,54,1
174,111,96,54,1
172,111,112,54,1
170,111,112,54,1
168,111,115,54,1
166,111,117,54,1
164,111,118,54,1
162,111,119,54,1
160,111,120,54,1
158,111,122,54,1
156,111,125,54,1
154,111,127,54,1
152,111,130,54,1
150,111,132,54,1
148,111,137,54,1
146,111,140,54,1
144,111,338,54,1
142,111,355,54,1
140,111,290,54,1
138,111,256,54,1
136,111,245,54,1
134,111,238,54,1
132,111,218,54,1
130,111,200,54,1
128,111,206,54,1
126,111,215,54,1
124,111,232,54,1
122,111,247,54,1
120,111,258,54,1
118,111,256,54,1
116,111,251,54,1
